Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,SO,HBP,SB,CS,-1,AVG,OBP,SLG,OPS,wOBA,wRC+,-1,BsR,Fld,-1,Off,Def,WAR,-1,ADP,playerid
Luis Ariza,TBR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.154,0.202,0.218,0.42,0.191,23,,0,0,,-0.1,0,0,,999,sa3015791
Allan Berríos,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.16,0.211,0.225,0.436,0.198,23,,0,0,,-0.1,0,0,,999,sa3011153
Carlos Ramos,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.157,0.224,0.204,0.428,0.198,23,,0,0,,-0.1,0,0,,999,sa3016185
Carlos Reina,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.154,0.209,0.225,0.433,0.197,22,,0,0,,-0.1,0,0,,999,sa917054
Josh Phegley,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.207,0.258,0.337,0.595,0.262,67,,0,0,,0,0,0,,999,9308
Jose Garcia,BOS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.162,0.207,0.248,0.454,0.204,21,,0,0,,-0.1,0,0,,999,sa3015337
Brayan Hernandez,BAL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.156,0.195,0.242,0.437,0.195,21,,0,0,,-0.1,0,0,,999,sa3015354
Carlos Sanchez,MIA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.157,0.199,0.233,0.433,0.193,22,,0,0,,-0.1,0,0,,999,sa3018613
Jared Alvarez-Lopez,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.158,0.205,0.215,0.42,0.191,22,,0,0,,-0.1,0,0,,999,sa3011560
Dario Laverde,LAA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.164,0.217,0.218,0.435,0.197,20,,0,0,,-0.1,0,0,,999,sa3018470
Michael Mantecon,BAL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.163,0.203,0.226,0.43,0.194,20,,0,0,,-0.1,0,0,,999,sa3008949
Felix Salguera,TBR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.151,0.197,0.213,0.41,0.186,19,,0,0,,-0.1,0,0,,999,sa3008914
Adan Sanchez,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.158,0.214,0.207,0.421,0.194,20,,0,0,,-0.1,0,0,,999,sa3018431
Tyler Malone,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.165,0.252,0.245,0.497,0.23,48,,0,0,,-0.1,0,0,,999,sa3010398
Emilio Taveras,CLE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.144,0.2,0.223,0.423,0.192,19,,0,0,,-0.1,0,0,,999,sa3015646
Victor Mesia,TOR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.155,0.199,0.225,0.424,0.191,19,,0,0,,-0.1,0,0,,999,sa3015196
Moises Alcala,ARI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.159,0.201,0.234,0.436,0.196,20,,0,0,,-0.1,0,0,,999,sa3016628
Carlos Rodriguez,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.136,0.195,0.215,0.41,0.188,19,,0,0,,-0.1,0,0,,999,sa3015594
Newremberg Rondon,DET,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.162,0.203,0.217,0.42,0.19,18,,0,0,,-0.1,0,0,,999,sa3015653
Solardo Rodriguez,PHI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.164,0.199,0.237,0.436,0.195,19,,0,0,,-0.1,0,0,,999,sa3015836
Javier Castillo,SFG,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.161,0.198,0.225,0.423,0.19,19,,0,0,,-0.1,0,0,,999,sa3016644
Victor Rodrigues,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.156,0.197,0.225,0.421,0.19,19,,0,0,,-0.1,0,0,,999,sa3018520
Edgardo Ordonez,MIL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.152,0.205,0.218,0.423,0.193,19,,0,0,,-0.1,0,0,,999,sa3016553
Victor Izturis,CLE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.153,0.21,0.203,0.413,0.191,17,,0,0,,-0.1,0,0,,999,sa3018428
Jose Caguana,SEA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.142,0.186,0.223,0.409,0.183,17,,0,0,,-0.1,0,0,,999,sa3009310
Alex Erro,BOS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.198,0.253,0.281,0.535,0.24,47,,0,0,,-0.1,0,0,,999,sa3010177
Darwin Baez,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.153,0.191,0.238,0.429,0.192,18,,0,0,,-0.1,0,0,,999,sa3005614
Sergio Gutierrez,ARI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.142,0.202,0.222,0.424,0.194,18,,0,0,,-0.1,0,0,,999,sa3005539
Kyle Lovelace,LAA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.153,0.201,0.223,0.424,0.192,17,,0,0,,-0.1,0,0,,999,sa3017213
Yasmil Bucce,BAL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.152,0.201,0.215,0.416,0.189,17,,0,0,,-0.1,0,0,,999,sa3015739
Ricardo Hurtado,DET,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.141,0.21,0.189,0.399,0.187,16,,0,0,,-0.1,0,0,,999,sa3019200
Brady Smith,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.144,0.202,0.212,0.414,0.19,17,,0,0,,-0.1,0,0,,999,sa3015143
Jose Ferrer,TOR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.155,0.199,0.215,0.415,0.188,16,,0,0,,-0.1,0,0,,999,sa3005952
Carlos Oviedo,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.145,0.19,0.21,0.4,0.182,17,,0,0,,-0.1,0,0,,999,sa3018437
Miguel Dominguez,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.138,0.195,0.215,0.41,0.188,17,,0,0,,-0.1,0,0,,999,sa3018957
Jhonny Perez,TBR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.14,0.194,0.2,0.395,0.181,16,,0,0,,-0.1,0,0,,999,sa3019208
Josue Briceno,DET,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.152,0.19,0.228,0.418,0.186,15,,0,0,,-0.1,0,0,,999,sa3018584
Roylems Rangel,TBR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.147,0.192,0.206,0.398,0.18,15,,0,0,,-0.1,0,0,,999,sa3015629
Eric Martinez,MIL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.15,0.197,0.221,0.418,0.189,16,,0,0,,-0.1,0,0,,999,sa3017023
Freddy Guilamo,HOU,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.142,0.187,0.226,0.413,0.186,15,,0,0,,-0.1,0,0,,999,sa3009297
Angel Diaz,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.154,0.194,0.218,0.412,0.186,16,,0,0,,-0.1,0,0,,999,sa3019214
Caleb Knight,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.183,0.257,0.271,0.528,0.241,52,,0,0,,-0.1,0,0,,999,sa3008279
Miguel Rojas,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.158,0.201,0.212,0.413,0.187,15,,0,0,,-0.1,0,0,,999,sa3009660
Edward Duran,TOR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.154,0.202,0.203,0.405,0.185,14,,0,0,,-0.1,0,0,,999,sa3016719
Nathan Perry,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.185,0.239,0.299,0.538,0.239,51,,0,0,,-0.1,0,0,,999,sa3004756
Fabian Urbina,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.156,0.203,0.208,0.411,0.187,15,,0,0,,-0.1,0,0,,999,sa3011668
Oscar Silverio,NYY,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.14,0.196,0.205,0.401,0.184,14,,0,0,,-0.1,0,0,,999,sa3016135
Liam Hicks,TEX,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.181,0.257,0.264,0.521,0.238,51,,0,0,,-0.1,0,0,,999,sa3017400
Nelson Aranguren,CLE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.151,0.198,0.209,0.407,0.185,13,,0,0,,-0.1,0,0,,999,sa3015645
Robert Mendoza,COL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.166,0.213,0.25,0.463,0.208,15,,0,0,,-0.1,0,0,,999,sa3009291
Daniel Castro,HOU,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.14,0.188,0.217,0.405,0.183,13,,0,0,,-0.1,0,0,,999,sa3018610
Guillermo Quintana,KCR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.197,0.253,0.285,0.539,0.242,50,,0,0,,-0.1,0,0,,999,sa3005916
Diego Omana,CIN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.164,0.205,0.23,0.435,0.196,14,,0,0,,-0.1,0,0,,999,sa3016824
Alberto Barriga,ARI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.151,0.205,0.202,0.408,0.187,14,,0,0,,-0.1,0,0,,999,sa3018595
Jonathan Embry,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.173,0.252,0.268,0.52,0.237,50,,0,0,,-0.1,0,0,,999,sa1169879
Aaron McKeithan,STL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.197,0.255,0.284,0.54,0.243,57,,0,0,,-0.1,0,0,,999,sa3016977
Abel Noguera,TEX,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.147,0.192,0.211,0.403,0.183,12,,0,0,,-0.1,0,0,,999,sa3009308
David Leon,CLE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.141,0.204,0.188,0.392,0.183,12,,0,0,,-0.1,0,0,,999,sa3016336
Samuel Escudero,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.149,0.204,0.195,0.399,0.184,13,,0,0,,-0.1,0,0,,999,sa3015807
Alexander Martinez,ATL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.16,0.195,0.223,0.418,0.187,13,,0,0,,-0.1,0,0,,999,sa3018517
Griffin Lockwood-Powell,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.174,0.234,0.288,0.521,0.233,49,,0,0,,-0.1,0,0,,999,sa3019303
Samuel Rojas,DET,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.152,0.191,0.206,0.397,0.18,11,,0,0,,-0.1,0,0,,999,sa3016088
Jonathan Linares,LAA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.149,0.2,0.2,0.4,0.184,11,,0,0,,-0.1,0,0,,999,sa3018475
Josue Romero,TEX,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.143,0.195,0.199,0.394,0.181,11,,0,0,,-0.1,0,0,,999,sa3016190
Jose Melendez,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.148,0.184,0.199,0.383,0.173,12,,0,0,,-0.1,0,0,,999,sa3015827
Johanfran Garcia,BOS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.158,0.205,0.208,0.413,0.188,10,,0,0,,-0.1,0,0,,999,sa3018424
Brayan Oropeza,MIL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.138,0.189,0.209,0.399,0.182,11,,0,0,,-0.1,0,0,,999,sa3017827
Gabriel Gil,COL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.167,0.21,0.242,0.451,0.203,11,,0,0,,-0.1,0,0,,999,sa3005935
Jose Tello,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.189,0.229,0.298,0.527,0.233,47,,0,0,,-0.1,0,0,,999,sa873350
Jose Medina,KCR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.15,0.206,0.196,0.402,0.184,10,,0,0,,-0.1,0,0,,999,sa3018621
Christopher Suero,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.128,0.188,0.18,0.368,0.172,11,,0,0,,-0.1,0,0,,999,sa3018614
Cristhian Longa,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.199,0.241,0.308,0.55,0.243,54,,0,0,,-0.1,0,0,,999,sa3003408
Carter Jensen,KCR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.183,0.26,0.285,0.545,0.246,53,,0,0,,-0.1,0,0,,999,sa3017339
Jose Colmenares,WSN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.149,0.191,0.211,0.402,0.182,10,,0,0,,-0.1,0,0,,999,sa3009817
Brahian Silva,PHI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.133,0.198,0.19,0.388,0.181,10,,0,0,,-0.1,0,0,,999,sa3016753
Jose Aular,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.145,0.182,0.193,0.375,0.17,10,,0,0,,-0.1,0,0,,999,sa3017954
Juan Castillo,COL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.178,0.212,0.236,0.448,0.2,9,,0,0,,-0.1,0,0,,999,sa3015541
Jose Colmenarez,PHI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.137,0.191,0.203,0.393,0.18,9,,0,0,,-0.1,0,0,,999,sa3017560
Miguel Jerez,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.165,0.223,0.294,0.517,0.23,45,,0,0,,-0.1,0,0,,999,sa917754
Faruk De La Cruz,TOR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.141,0.192,0.19,0.381,0.175,8,,0,0,,-0.1,0,0,,999,sa3018554
Shane Muntz,ARI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.182,0.241,0.277,0.519,0.233,45,,0,0,,-0.1,0,0,,999,sa3016954
Enderson Delgado,TBR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.14,0.183,0.186,0.369,0.169,7,,0,0,,-0.1,0,0,,999,sa3018576
Juan Loyo,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.135,0.182,0.186,0.367,0.169,9,,0,0,,-0.1,0,0,,999,sa3005948
Hamlet Marte,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.18,0.247,0.286,0.533,0.24,52,,0,0,,-0.1,0,0,,999,sa597218
Justin Guerrero,STL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.141,0.186,0.194,0.38,0.172,8,,0,0,,-0.1,0,0,,999,sa3015615
Juan Perez,SFG,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.142,0.181,0.204,0.385,0.174,8,,0,0,,-0.1,0,0,,999,sa3018516
Eduardo Montero,SFG,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.143,0.189,0.19,0.379,0.174,8,,0,0,,-0.1,0,0,,999,sa3016152
Rivaldo Avila,BOS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.152,0.191,0.214,0.405,0.183,6,,0,0,,-0.1,0,0,,999,sa3016313
Xavier Valentin,TEX,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.156,0.201,0.232,0.434,0.195,21,,0,0,,-0.1,0,0,,999,sa3008144
Matheus Lelis,OAK,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.133,0.185,0.174,0.359,0.167,6,,0,0,,-0.1,0,0,,999,sa3009556
Steven Cespedes,KCR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.149,0.195,0.195,0.391,0.179,6,,0,0,,-0.1,0,0,,999,sa3016182
Steven Williams,WSN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.174,0.237,0.247,0.484,0.219,36,,0,0,,-0.1,0,0,,999,sa3017553
Andrick Nava,PHI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.195,0.246,0.294,0.539,0.24,50,,0,0,,-0.1,0,0,,999,sa3010693
Oswal Rada,COL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.168,0.2,0.243,0.442,0.197,7,,0,0,,-0.1,0,0,,999,sa3015651
Carlos Gonzalez,SEA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.121,0.18,0.177,0.358,0.167,5,,0,0,,-0.1,0,0,,999,sa3018607
Miguel Sosa,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.161,0.23,0.241,0.471,0.216,34,,0,0,,-0.1,0,0,,999,sa3016325
Colby Smelley,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.189,0.251,0.273,0.524,0.236,49,,0,0,,-0.1,0,0,,999,sa3017797
Aneudis Mordan,BAL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.142,0.183,0.193,0.376,0.171,4,,0,0,,-0.1,0,0,,999,sa3015741
Franklin Lopez,COL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.158,0.211,0.213,0.424,0.194,5,,0,0,,-0.1,0,0,,999,sa3018936
Kenny Baez,BAL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.135,0.188,0.179,0.367,0.17,3,,0,0,,-0.1,0,0,,999,sa3016530
Andres Nolaya,BAL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.132,0.187,0.175,0.362,0.168,2,,0,0,,-0.1,0,0,,999,sa3018563
Jairo Diaz,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.143,0.182,0.19,0.373,0.17,4,,0,0,,-0.1,0,0,,999,sa3018606
Yidel Diaz,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.135,0.176,0.197,0.373,0.169,3,,0,0,,-0.1,0,0,,999,sa3018946
Edinson Duran,NYY,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.167,0.21,0.287,0.497,0.22,39,,0,0,,-0.1,0,0,,999,sa3016561
Nestor Rios,MIA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.14,0.175,0.192,0.366,0.166,3,,0,0,,-0.1,0,0,,999,sa3018918
Felix Familia,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.186,0.232,0.262,0.494,0.222,39,,0,0,,-0.1,0,0,,999,sa3003213
Adony Mejia,PHI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.138,0.183,0.193,0.376,0.171,3,,0,0,,-0.1,0,0,,999,sa3008924
Jonny Homza,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.172,0.238,0.26,0.498,0.226,46,,0,0,,-0.1,0,0,,999,sa3004155
Daniel Bruzual,TEX,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.145,0.174,0.195,0.369,0.166,0,,0,0,,-0.1,0,0,,999,sa3018531
Alen Pineda,ATL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.126,0.191,0.171,0.362,0.17,1,,0,0,,-0.1,0,0,,999,sa3018965
Eddy Isturiz,CIN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.147,0.181,0.211,0.392,0.176,1,,0,0,,-0.1,0,0,,999,sa3016721
Richard Ramirez,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.134,0.178,0.186,0.364,0.166,1,,0,0,,-0.1,0,0,,999,sa3018474
Alejandro Loaiza,STL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.121,0.168,0.176,0.344,0.158,-1,,0,0,,-0.1,0,0,,999,sa3016195
Alessandro Duran,SFG,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.134,0.174,0.174,0.348,0.159,-2,,0,0,,-0.1,0,0,,999,sa3018521
Miguel Fabrizio,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.169,0.218,0.26,0.478,0.214,34,,0,0,,-0.1,0,0,,999,sa3005767
German Guilarte,SEA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.118,0.167,0.16,0.327,0.152,-5,,0,0,,-0.1,0,0,,999,sa3016539
Juan Paulino,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.166,0.218,0.251,0.469,0.211,32,,0,0,,-0.1,0,0,,999,sa3008190
Lyle Lin,ARI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.177,0.231,0.24,0.471,0.214,32,,0,0,,-0.1,0,0,,999,sa918343
Jefferson Valladares,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.167,0.219,0.239,0.458,0.206,30,,0,0,,-0.1,0,0,,999,sa3016918
Andrew Pratt,WSN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.162,0.217,0.273,0.49,0.219,36,,0,0,,-0.1,0,0,,999,sa3010045
Tucker Mitchell,TEX,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.154,0.21,0.239,0.449,0.204,27,,0,0,,-0.1,0,0,,999,sa3017511
Jose Colina,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.149,0.214,0.233,0.446,0.204,27,,0,0,,-0.1,0,0,,999,sa872875
Edward De La Cruz,WSN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.118,0.17,0.159,0.329,0.154,-9,,0,0,,-0.1,0,0,,999,sa3016643
Gustavo Campero,LAA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.172,0.222,0.256,0.478,0.215,33,,0,0,,-0.1,0,0,,999,sa3003242
Miguel Torres,NYY,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.148,0.198,0.245,0.443,0.199,24,,0,0,,-0.1,0,0,,999,sa3003265
Jesus Orecchia,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.156,0.211,0.222,0.433,0.198,22,,0,0,,-0.1,0,0,,999,sa3005725
Daniel Pena,MIN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.161,0.206,0.215,0.421,0.191,19,,0,0,,-0.1,0,0,,999,sa3018634
Derek Vegas,MIA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.162,0.206,0.21,0.416,0.189,19,,0,0,,-0.1,0,0,,999,sa3009323
Oscar Santos,ARI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.156,0.207,0.25,0.457,0.205,26,,0,0,,-0.1,0,0,,999,sa3010598
Gabriel Bersing,NYY,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.146,0.182,0.244,0.427,0.189,17,,0,0,,-0.1,0,0,,999,sa3016319
Jose Herrera,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.138,0.191,0.231,0.422,0.191,18,,0,0,,-0.1,0,0,,999,sa3016871
Carlos Arcila,HOU,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.144,0.198,0.213,0.411,0.188,16,,0,0,,-0.1,0,0,,999,sa3015778
Aldrin Lucas,KCR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.147,0.198,0.216,0.414,0.189,13,,0,0,,-0.1,0,0,,999,sa3015554
Maikel Hernandez,STL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.144,0.195,0.196,0.392,0.18,14,,0,0,,-0.1,0,0,,999,sa3016113
Mario Melendez,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.156,0.199,0.226,0.425,0.192,18,,0,0,,-0.1,0,0,,999,sa3016132
Alison Quintero,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.152,0.195,0.215,0.409,0.185,18,,0,0,,-0.1,0,0,,999,sa3004266
Brayan Ferrer,SFG,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.148,0.197,0.194,0.39,0.177,10,,0,0,,-0.1,0,0,,999,sa3015759
Junior Melo,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.146,0.182,0.216,0.398,0.178,9,,0,0,,-0.1,0,0,,999,sa3003385
Nicolas Garcia,NYY,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.14,0.181,0.207,0.388,0.175,8,,0,0,,-0.1,0,0,,999,sa3009313
Junior Marino,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.159,0.2,0.21,0.41,0.186,14,,0,0,,-0.1,0,0,,999,sa3016345
Diego Gonzalez,SFG,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.14,0.185,0.187,0.372,0.17,6,,0,0,,-0.1,0,0,,999,sa3016549
Kliubert Avila,PHI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.144,0.193,0.211,0.404,0.184,12,,0,0,,-0.1,0,0,,999,sa3015684
Andrew Knapp,,23,91,81,17,4,0,2,9,8,7,26,1,1,0,,0.204,0.276,0.327,0.603,0.269,72,,0,-0.7,,-2.9,1.1,0,,999,14942
Robinson Chirinos,,45,177,157,32,7,0,4,17,17,15,54,3,1,0,,0.203,0.281,0.335,0.616,0.275,76,,-0.8,-0.3,,-5.7,3.4,-0.4,,999,3142
